Year,Era,Match_Type,Neutral,Home_Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,1,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,1,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,1,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,1,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Friendly,1,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Friendly,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Friendly,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,NotWin
2011,1992-2011,Official,0,Win
2011,1992-2011,Official,0,Win
